price,rating,os,sim_type,network_type,NFC,chipset,core_type,clock_ghz,ram_gb,storage_gb,battery_mah,screen_size_in,display_type,rear_camera,front_camera,company_name,resx,resy,ppi,performance_score
12199,7.0,Andriod,Dual,4g,False,Helio,Octa Core,2.3,4,4,5000.0,6.51,Punch Hole,13,16,oppo,1600,720,269.5141284111989,9.2
11490,7.2,Andriod,Dual,4g,False,Other,Octa Core,2.3,4,4,4230.0,6.52,Water Drop Notch,13,8,oppo,720,1600,269.1007631835743,9.2
11499,7.4,Andriod,Dual,4g,False,Other,Octa Core,2.0,4,4,6000.0,6.53,Water Drop Notch,48,8,xiaomi,1080,2340,394.6719435512624,8.0
59450,8.8,Andriod,Dual,5g,True,Other,Octa Core,2.9,8,8,4800.0,6.7,Punch Hole,64,10,samsung,1080,2400,392.8067856619936,23.2
12799,7.6,Andriod,Dual,4g,False,Other,Octa Core,2.3,4,4,5000.0,6.67,Punch Hole,48,16,poco,1080,2400,394.57353282389164,9.2
83000,8.8,Andriod,Dual,4g,True,Other,Octa Core,2.73,8,8,4500.0,6.7,Punch Hole,64,10,samsung,1440,3200,523.742380882658,21.84
14490,8.0,Andriod,Dual,4g,False,Other,Octa Core,2.3,6,6,4300.0,6.6,Dual Punch Hole,64,16,realme,1080,2400,398.7584036265693,13.799999999999999
82990,8.0,Andriod,Dual,5g,True,Other,Octa Core,2.86,8,8,4200.0,6.58,Dual Punch Hole,50,32,huawei,1200,2640,440.71900207639777,22.88
9490,6.4,Andriod,Dual,4g,False,Other,Octa Core,2.0,3,3,5000.0,6.35,Water Drop Notch,13,8,vivo,720,1544,268.287302636844,6.0
15000,6.5,Andriod,Dual,4g,False,Other,Octa Core,1.95,4,4,4030.0,6.22,Water Drop Notch,13,20,vivo,1520,720,270.4025214357381,7.8
29999,8.0,Andriod,Dual,5g,False,Snapdragon,Octa Core,3.0,8,8,5000.0,6.73,Punch Hole,50,16,realme,1080,2400,391.0557895892061,24.0
11999,6.7,Andriod,Dual,5g,False,Other,Octa Core,2.0,4,4,6000.0,6.51,Water Drop Notch,13,5,vivo,720,1600,269.5141284111989,8.0
12999,7.2,Andriod,Dual,4g,False,Helio,Octa Core,2.3,4,4,5000.0,6.5,Water Drop Notch,50,5,samsung,720,1600,269.92876553183146,9.2
28999,8.5,Andriod,Dual,5g,False,Other,Octa Core,3.1,8,8,5080.0,6.67,Punch Hole,50,32,xiaomi,1080,2460,402.79364037010095,24.8
12999,7.7,Andriod,Dual,4g,False,Helio,Octa Core,2.05,8,8,5000.0,6.78,Water Drop Notch,50,8,infinix,1080,2460,396.2586403050993,16.4
28499,8.2,Andriod,Dual,5g,False,Snapdragon,Octa Core,3.2,8,8,5000.0,6.62,Punch Hole,64,16,realme,1080,2400,397.5536954585132,25.6
104999,8.3,IOS,Dual,5g,True,Bionic,Hexa Core,3.22,6,6,4325.0,6.7,Small Notch,12,12,apple,1284,2778,456.7734819486999,19.32
17990,7.9,Andriod,Dual,5g,False,Other,Octa Core,2.0,6,6,5100.0,6.73,Punch Hole,64,16,xiaomi,1080,2408,392.1401007241402,12.0
8999,6.4,Andriod,Dual,4g,False,Other,Octa Core,1.6,4,4,5050.0,6.52,Water Drop Notch,13,5,nokia,720,1600,269.1007631835743,6.4
18990,7.5,Andriod,Dual,5g,True,Dimensity,Octa Core,2.4,4,4,5000.0,6.56,Water Drop Notch,48,16,oneplus,720,1612,269.1291008656963,9.6
14999,7.7,Andriod,Dual,4g,True,Other,Octa Core,2.0,6,6,5000.0,6.8,Punch Hole,48,32,tecno,1080,2400,387.03021528461136,12.0
7999,6.1,Andriod,Dual,4g,False,Other,Octa Core,1.82,3,3,5000.0,6.5,Water Drop Notch,8,5,realme,720,1600,269.92876553183146,5.46
39999,8.5,Andriod,Dual,5g,True,Snapdragon,Octa Core,3.2,8,8,5000.0,6.67,Punch Hole,108,20,xiaomi,1220,2712,445.8434858692056,25.6
11990,6.7,Andriod,Dual,4g,False,Helio,Octa Core,2.3,3,3,5000.0,6.56,Water Drop Notch,13,8,oppo,720,1612,269.1291008656963,6.8999999999999995
12999,7.7,Andriod,Dual,4g,False,Other,Octa Core,2.0,6,6,5000.0,6.7,Punch Hole,50,16,infinix,2400,1080,392.8067856619936,12.0
59999,8.8,Andriod,Dual,5g,False,Other,Octa Core,3.05,12,12,4500.0,6.78,Punch Hole,50,32,vivo,1080,2400,388.1718973355984,36.599999999999994
16999,7.9,Andriod,Dual,4g,False,Helio,Octa Core,2.05,8,8,5000.0,6.7,Punch Hole,50,16,infinix,1080,2400,392.8067856619936,16.4
13990,6.9,Andriod,Dual,5g,False,Dimensity,Octa Core,2.2,4,4,5000.0,6.58,Punch Hole,50,5,xiaomi,1080,2408,401.07946472241093,8.8
17999,8.1,Andriod,Dual,4g,False,Other,Octa Core,2.05,6,6,5000.0,6.67,Punch Hole,108,16,xiaomi,1080,2400,394.57353282389164,12.299999999999999
11399,7.3,Andriod,Dual,4g,False,Other,Octa Core,1.82,4,4,5000.0,6.6,Water Drop Notch,50,8,realme,1080,2408,399.8640724050703,7.28
19990,7.9,Andriod,Dual,5g,False,Dimensity,Octa Core,2.2,8,8,6000.0,6.58,Water Drop Notch,50,8,vivo,1080,2408,401.07946472241093,17.6
15499,7.4,Andriod,Dual,4g,False,Other,Octa Core,2.4,4,4,5000.0,6.51,Water Drop Notch,50,8,vivo,1600,720,269.5141284111989,9.6
6999,8.0,Andriod,Dual,4g,False,Other,Quad Core,2.0,3,3,4800.0,6.8,Punch Hole,13,5,other,720,1600,258.02014352307424,6.0
12499,7.7,Andriod,Dual,4g,False,Other,Octa Core,2.3,4,4,5020.0,6.67,Punch Hole,48,16,xiaomi,1080,2400,394.57353282389164,9.2
91999,8.0,IOS,Dual,5g,True,Bionic,Hexa Core,3.22,4,4,3240.0,6.1,Small Notch,12,12,apple,1170,2532,457.2543463119592,12.88
9690,7.1,Andriod,Dual,4g,False,Other,Octa Core,2.0,4,4,5000.0,6.78,Punch Hole,50,8,infinix,1080,2480,398.961417408772,8.0
32990,8.5,Andriod,Dual,5g,True,Other,Octa Core,3.2,8,8,4500.0,6.55,Punch Hole,50,32,realme,1080,2400,401.8023609061614,25.6
42990,8.7,Andriod,Dual,5g,True,Snapdragon,Octa Core,3.0,8,8,4500.0,6.28,Punch Hole,50,32,xiaomi,1080,2400,419.0773031744199,24.0
18699,8.2,Andriod,Dual,4g,False,Other,Octa Core,2.3,8,8,4250.0,6.55,Punch Hole,64,16,xiaomi,1080,2400,401.8023609061614,18.4
10990,7.6,Andriod,Dual,5g,False,Dimensity,Octa Core,2.2,4,4,5000.0,6.5,Punch Hole,48,16,realme,1080,2400,404.89314829774725,8.8
30990,8.5,Andriod,Dual,5g,False,Other,Octa Core,2.84,8,8,4520.0,6.67,Punch Hole,108,20,xiaomi,1080,2400,394.57353282389164,22.72
23999,8.3,Andriod,Dual,4g,True,Other,Octa Core,2.73,6,6,7000.0,6.71,Punch Hole,64,32,samsung,1080,2400,392.22138061629767,16.38
9299,6.7,Andriod,Dual,4g,False,Other,Octa Core,2.0,4,4,5000.0,6.53,Water Drop Notch,13,5,xiaomi,720,1600,268.68866400565156,8.0
12989,7.7,Andriod,Dual,4g,False,Other,Octa Core,2.05,6,6,4300.0,6.5,Punch Hole,64,16,realme,1080,2400,404.89314829774725,12.299999999999999
29990,8.3,Andriod,Dual,5g,False,Other,Octa Core,2.4,8,8,4300.0,6.43,Punch Hole,64,32,oppo,1080,2400,409.3010052776606,19.2
12490,7.2,Andriod,Dual,4g,False,Helio,Octa Core,2.3,6,6,4230.0,6.5,Water Drop Notch,12,8,oppo,720,1600,269.92876553183146,13.799999999999999
8199,8.0,Andriod,Dual,4g,False,Other,Octa Core,2.0,2,2,4030.0,6.22,Water Drop Notch,13,5,vivo,720,1520,270.4025214357381,4.0
21990,8.1,Andriod,Dual,4g,False,Other,Octa Core,2.2,8,8,4200.0,6.4,Punch Hole,48,16,huawei,1080,2340,402.68871740464743,17.6
20000,7.3,Andriod,Dual,4g,False,Other,Octa Core,2.0,4,4,5000.0,6.53,Water Drop Notch,16,16,vivo,1080,2340,394.6719435512624,8.0
11990,7.4,Andriod,Dual,4g,False,Other,Octa Core,2.0,6,6,5000.0,6.53,Water Drop Notch,16,16,vivo,1080,2340,394.6719435512624,12.0
11989,7.5,Andriod,Dual,4g,False,Other,Octa Core,2.0,4,4,5020.0,6.53,Punch Hole,48,13,xiaomi,1080,2340,394.6719435512624,8.0
11490,6.6,Andriod,Dual,4g,False,Other,Octa Core,2.0,4,4,5000.0,6.22,Water Drop Notch,12,8,xiaomi,720,1520,270.4025214357381,8.0
11490,6.8,Andriod,Dual,4g,False,Other,Octa Core,2.0,4,4,4000.0,6.2,Water Drop Notch,13,8,motorola,720,1520,271.27478763391787,8.0
17990,6.9,Andriod,Dual,4g,False,Other,Octa Core,2.2,4,4,3100.0,5.9,Water Drop Notch,16,25,samsung,1080,2340,436.8148798965667,8.8
10949,6.6,Andriod,Dual,4g,False,Other,Octa Core,2.36,4,4,3000.0,5.84,Small Notch,13,16,huawei,1080,2280,431.99580907456107,9.44
45999,8.8,Andriod,Dual,5g,False,Dimensity,Octa Core,2.6,12,12,22000.0,6.58,Water Drop Notch,108,32,other,1080,2408,401.07946472241093,31.200000000000003
32990,8.4,Andriod,Dual,5g,False,Other,Octa Core,2.4,8,8,5000.0,6.67,Punch Hole,64,32,vivo,1080,2400,394.57353282389164,19.2
14499,7.7,Andriod,Dual,4g,False,Helio,Octa Core,2.2,6,6,5000.0,6.58,Water Drop Notch,50,8,poco,1080,2400,399.97043524853456,13.200000000000001
41990,8.5,Andriod,Dual,5g,True,Snapdragon,Octa Core,2.2,6,6,4200.0,6.43,Punch Hole,50,16,nokia,1080,2400,409.3010052776606,13.200000000000001
10490,6.7,Andriod,Dual,4g,False,Helio,Octa Core,2.3,3,3,5000.0,6.51,Water Drop Notch,13,8,vivo,720,1600,269.5141284111989,6.8999999999999995
29990,8.2,Other,Dual,4g,False,Snapdragon,Octa Core,2.4,8,8,4000.0,6.67,Punch Hole,50,60,huawei,1080,2400,394.57353282389164,19.2
22990,8.2,Other,Dual,4g,True,Snapdragon,Octa Core,2.4,8,8,5000.0,6.7,Punch Hole,50,8,huawei,1080,2388,391.1741838969842,19.2
47990,8.0,Andriod,Dual,5g,False,Other,Octa Core,3.0,8,8,5000.0,6.7,Punch Hole,48,16,samsung,1080,2400,392.8067856619936,24.0
19999,8.4,Andriod,Dual,4g,False,Other,Octa Core,2.05,8,8,4500.0,6.7,Punch Hole,108,16,infinix,1080,2400,392.8067856619936,16.4
29999,8.3,Andriod,Dual,5g,True,Other,Octa Core,2.36,8,8,4500.0,6.43,Punch Hole,50,32,oneplus,1080,2412,411.00359407800084,18.88
11879,7.4,Andriod,Dual,4g,False,Other,Octa Core,1.82,4,4,5000.0,6.6,Water Drop Notch,50,8,realme,1080,2408,399.8640724050703,7.28
28990,8.4,Andriod,Dual,5g,True,Other,Octa Core,2.85,8,8,4500.0,6.7,Punch Hole,50,16,oneplus,1080,2412,394.44076267485747,22.8
39990,8.5,Andriod,Dual,5g,False,Other,Octa Core,2.9,12,12,4350.0,6.56,Punch Hole,48,16,iqoo,1080,2376,397.85639181347983,34.8
15999,7.8,Andriod,Dual,5g,False,Other,Octa Core,2.0,6,6,5000.0,6.52,Punch Hole,64,16,xiaomi,1080,2400,403.65114477536156,12.0
22990,8.2,Andriod,Dual,5g,False,Other,Octa Core,2.2,8,8,4500.0,6.43,Punch Hole,48,16,oppo,1080,2400,409.3010052776606,17.6
11499,7.5,Andriod,Dual,4g,True,Other,Octa Core,2.0,4,4,5000.0,6.8,Punch Hole,48,16,tecno,1080,2460,395.09317371596666,8.0
22999,8.4,Andriod,Dual,4g,False,Helio,Octa Core,2.05,8,8,5000.0,6.7,Punch Hole,50,48,tecno,1080,2400,392.8067856619936,16.4
7999,7.0,Andriod,Dual,4g,False,Helio,Octa Core,2.3,4,4,5000.0,6.6,Water Drop Notch,50,8,tecno,720,1600,265.83893575104617,9.2
31999,8.2,Andriod,Dual,5g,True,Snapdragon,Octa Core,3.2,8,8,5000.0,6.62,Punch Hole,64,16,realme,2400,1080,397.5536954585132,25.6
7999,6.4,Andriod,Dual,4g,False,Helio,Octa Core,2.3,3,3,6000.0,6.52,Water Drop Notch,13,5,realme,720,1600,269.1007631835743,6.8999999999999995
10999,7.4,Andriod,Dual,4g,False,Other,Octa Core,2.0,4,4,7000.0,6.95,Punch Hole,48,8,tecno,1080,2460,386.5659829163415,8.0
14990,7.9,Andriod,Dual,5g,False,Dimensity,Octa Core,2.2,6,6,5000.0,6.67,Punch Hole,50,16,poco,1080,2400,394.57353282389164,13.200000000000001
14499,7.7,Andriod,Dual,4g,False,Other,Octa Core,2.3,4,4,6000.0,6.78,Punch Hole,64,16,motorola,1080,2460,396.2586403050993,9.2
44999,8.6,Andriod,Dual,5g,True,Other,Octa Core,2.84,8,8,4500.0,6.55,Punch Hole,108,16,oneplus,1080,2400,401.8023609061614,22.72
17999,8.3,Andriod,Dual,4g,False,Helio,Octa Core,2.0,8,8,5000.0,6.4,Punch Hole,64,16,realme,1080,2400,411.2196037398995,16.0
19999,8.3,Andriod,Dual,5g,False,Other,Octa Core,2.4,8,8,5000.0,6.5,Punch Hole,48,16,realme,1080,2400,404.89314829774725,19.2
101999,8.0,Andriod,Dual,5g,True,Other,Octa Core,2.9,12,12,5000.0,6.8,Punch Hole,108,40,samsung,1440,3200,516.0402870461485,34.8
38700,8.4,Andriod,Dual,5g,False,Other,Octa Core,2.6,8,8,4350.0,6.53,Punch Hole,64,32,oppo,1080,2400,403.03299600847737,20.8
19999,7.3,Andriod,Dual,4g,False,Other,Octa Core,2.0,4,4,4500.0,6.3,Punch Hole,48,13,oneplus,1080,2400,417.7468990373583,8.0
10999,7.2,Andriod,Dual,4g,False,Other,Octa Core,2.0,4,4,6000.0,6.5,Water Drop Notch,48,8,samsung,720,1600,269.92876553183146,8.0
16990,6.8,Andriod,Dual,4g,False,Other,Octa Core,1.8,4,4,5000.0,6.52,Punch Hole,13,8,oneplus,720,1600,269.1007631835743,7.2
9999,6.6,Andriod,Dual,4g,False,Helio,Octa Core,2.3,3,3,4230.0,6.52,Water Drop Notch,13,5,oppo,720,1600,269.1007631835743,6.8999999999999995
14439,7.7,Andriod,Dual,4g,False,Other,Octa Core,2.3,4,4,5020.0,6.67,Punch Hole,48,16,xiaomi,1080,2400,394.57353282389164,9.2
9990,6.4,Andriod,Dual,4g,False,Helio,Octa Core,1.8,3,3,4230.0,6.22,Water Drop Notch,13,5,oppo,1520,720,270.4025214357381,5.4
24999,8.5,Andriod,Dual,5g,True,Other,Octa Core,2.84,8,8,4200.0,6.44,Dual Punch Hole,64,32,realme,1080,2400,408.66544471045916,22.72
85990,8.0,Andriod,Dual,5g,True,Other,Octa Core,2.73,8,8,4500.0,6.7,Punch Hole,64,10,samsung,1440,3200,523.742380882658,21.84
16999,7.8,Andriod,Dual,4g,False,Other,Octa Core,2.05,6,6,4500.0,6.53,Water Drop Notch,64,20,xiaomi,1080,2340,394.6719435512624,12.299999999999999
8999,8.0,Andriod,Dual,4g,False,Other,Octa Core,2.1,2,2,4000.0,6.2,Water Drop Notch,13,8,realme,720,1520,271.27478763391787,4.2
20999,7.9,Andriod,Dual,5g,True,Other,Octa Core,2.2,6,6,5000.0,6.83,Punch Hole,50,16,tecno,1080,2460,393.3577717816359,13.200000000000001
32990,8.4,Andriod,Dual,5g,True,Other,Octa Core,3.0,8,8,4500.0,6.43,Punch Hole,50,32,oppo,1080,2400,409.3010052776606,24.0
9022,7.0,Andriod,Dual,4g,False,Helio,Octa Core,2.3,4,4,5000.0,6.5,Punch Hole,16,8,motorola,720,1600,269.92876553183146,9.2
8399,6.1,Andriod,Dual,4g,False,Helio,Quad Core,2.0,3,3,5000.0,6.52,Water Drop Notch,8,5,xiaomi,720,1600,269.1007631835743,6.0
9999,6.4,Andriod,Dual,4g,False,Other,Octa Core,2.0,3,3,5000.0,6.6,Water Drop Notch,13,8,infinix,720,1612,267.49801540590414,6.0
8390,6.3,Andriod,Dual,4g,False,Helio,Octa Core,2.3,3,3,5000.0,6.6,Water Drop Notch,13,8,tecno,720,1600,265.83893575104617,6.8999999999999995
13999,7.1,Andriod,Dual,4g,False,Other,Octa Core,2.0,4,4,5000.0,6.5,Water Drop Notch,50,5,honor,720,1600,269.92876553183146,8.0
29999,8.5,Andriod,Dual,5g,True,Other,Octa Core,2.4,8,8,4500.0,6.55,Punch Hole,50,32,xiaomi,1080,2400,401.8023609061614,19.2
24990,8.0,Andriod,Dual,5g,True,Other,Octa Core,2.5,6,6,5000.0,6.55,Punch Hole,50,16,other,1080,2400,401.8023609061614,15.0
59990,8.0,Andriod,Dual,5g,True,Snapdragon,Octa Core,3.2,8,8,4450.0,6.67,Punch Hole,200,60,motorola,1080,2340,386.38797472110105,25.6
47990,8.6,Andriod,Dual,5g,True,Snapdragon,Octa Core,3.2,12,12,4800.0,6.7,Punch Hole,50,16,oneplus,1080,2412,394.44076267485747,38.400000000000006
40990,8.6,Andriod,Dual,5g,True,Snapdragon,Octa Core,3.2,8,8,5000.0,6.7,Punch Hole,50,16,realme,1080,2412,394.44076267485747,25.6
14999,7.9,Andriod,Dual,4g,False,Helio,Octa Core,2.0,8,8,5000.0,6.7,Punch Hole,50,16,infinix,2400,1080,392.8067856619936,16.0
42999,8.6,Andriod,Dual,5g,True,Other,Octa Core,3.0,8,8,4500.0,6.67,Punch Hole,64,20,poco,1080,2412,396.2148590587024,24.0
14999,7.8,Andriod,Dual,5g,False,Other,Octa Core,2.2,4,4,5000.0,6.58,Water Drop Notch,50,16,iqoo,1080,2412,401.6342112342774,8.8
22990,8.3,Andriod,Dual,4g,False,Snapdragon,Octa Core,2.4,8,8,5000.0,6.44,Water Drop Notch,50,16,vivo,1080,2400,408.66544471045916,19.2
29990,8.1,Andriod,Dual,5g,False,Other,Octa Core,2.84,8,8,5000.0,6.62,Punch Hole,50,16,oppo,1080,2400,397.5536954585132,22.72
7399,6.2,Andriod,Dual,4g,False,Other,Octa Core,2.0,3,3,5000.0,6.6,Water Drop Notch,13,8,tecno,720,1612,267.49801540590414,6.0
17999,8.0,Andriod,Dual,5g,False,Snapdragon,Octa Core,2.2,8,8,4200.0,6.67,Punch Hole,50,16,iqoo,1080,2400,394.57353282389164,17.6
12799,7.7,Andriod,Dual,4g,False,Other,Octa Core,2.0,6,6,5000.0,6.7,Water Drop Notch,50,16,infinix,1080,2400,392.8067856619936,12.0
26999,8.6,Andriod,Dual,5g,False,Dimensity,Octa Core,2.5,8,8,4500.0,6.67,Punch Hole,108,16,xiaomi,2400,1080,394.57353282389164,20.0
22999,8.2,Andriod,Dual,5g,False,Dimensity,Octa Core,2.2,8,8,5000.0,6.6,Water Drop Notch,64,8,samsung,1080,2408,399.8640724050703,17.6
147900,8.4,IOS,Dual,5g,True,Bionic,Hexa Core,3.22,6,6,3095.0,6.1,Large Notch,12,12,apple,1170,2532,457.2543463119592,19.32
7790,6.8,Andriod,Dual,4g,False,Other,Octa Core,1.8,6,6,5000.0,6.52,Water Drop Notch,13,5,other,720,1600,269.1007631835743,10.8
39990,8.7,Other,Dual,5g,False,Other,Octa Core,3.2,6,6,6000.0,6.51,Punch Hole,200,16,nokia,1080,2400,404.2711926167984,19.200000000000003
9999,6.5,Andriod,Dual,4g,False,Other,Octa Core,2.0,3,3,5000.0,6.51,Water Drop Notch,13,8,vivo,720,1600,269.5141284111989,6.0
22990,8.0,Andriod,Dual,5g,False,Other,Octa Core,2.4,6,6,4000.0,6.5,Punch Hole,64,16,oppo,1080,2400,404.89314829774725,14.399999999999999
32999,7.9,Andriod,Dual,5g,False,Other,Octa Core,3.0,6,6,5065.0,6.67,Punch Hole,64,16,poco,1080,2400,394.57353282389164,18.0
32990,8.5,Andriod,Dual,5g,True,Snapdragon,Octa Core,2.4,6,6,4300.0,6.57,Punch Hole,108,32,honor,1080,2340,392.2690702267494,14.399999999999999
14999,7.4,Andriod,Dual,4g,False,Helio,Octa Core,2.3,6,6,5000.0,6.51,Punch Hole,13,16,oppo,1600,720,269.5141284111989,13.799999999999999
12499,7.4,Andriod,Dual,4g,False,Helio,Octa Core,2.05,4,4,5000.0,6.6,Punch Hole,50,16,realme,1080,2412,400.4171378669008,8.2
39990,8.4,Andriod,Dual,5g,True,Other,Octa Core,2.84,8,8,4000.0,6.62,Punch Hole,48,16,iqoo,1080,2400,397.5536954585132,22.72
6499,6.1,Andriod,Dual,4g,False,Other,Octa Core,1.6,2,2,5000.0,6.52,Water Drop Notch,8,5,realme,720,1600,269.1007631835743,3.2
18499,7.6,Andriod,Dual,4g,False,Helio,Octa Core,2.0,6,6,5000.0,6.4,Water Drop Notch,48,13,samsung,720,1600,274.14640249326635,12.0
30994,8.5,Andriod,Dual,5g,True,Other,Octa Core,2.84,8,8,4500.0,6.43,Punch Hole,64,16,realme,1080,2400,409.3010052776606,22.72
32999,7.8,Andriod,Single,5g,True,Other,Octa Core,2.4,6,6,4620.0,6.34,Punch Hole,16,8,google,1080,2400,415.11127191409423,14.399999999999999
10499,7.3,Andriod,Dual,4g,False,Other,Octa Core,2.0,4,4,6000.0,6.5,Water Drop Notch,48,8,samsung,720,1600,269.92876553183146,8.0
19999,8.2,Andriod,Dual,4g,False,Other,Octa Core,2.3,6,6,6000.0,6.4,Water Drop Notch,64,32,samsung,1080,2340,402.68871740464743,13.799999999999999
17499,7.5,Andriod,Dual,4g,False,Other,Octa Core,2.0,6,6,5000.0,6.5,Punch Hole,48,13,samsung,720,1600,269.92876553183146,12.0
10990,6.9,Andriod,Dual,4g,False,Other,Octa Core,2.0,6,6,5000.0,6.53,Water Drop Notch,13,5,xiaomi,720,1600,268.68866400565156,12.0
19000,8.2,Andriod,Dual,4g,False,Other,Octa Core,2.0,8,8,4100.0,6.44,Water Drop Notch,48,32,vivo,1080,2400,408.66544471045916,16.0
13990,7.0,Andriod,Dual,4g,False,Other,Octa Core,1.8,6,6,5000.0,6.5,Punch Hole,13,16,oppo,1600,720,269.92876553183146,10.8
10499,7.2,Andriod,Dual,4g,False,Other,Octa Core,2.0,4,4,6000.0,6.5,Water Drop Notch,48,8,realme,720,1600,269.92876553183146,8.0
5890,8.0,Andriod,Dual,4g,False,Other,Octa Core,1.6,3,3,4000.0,6.09,Water Drop Notch,8,5,other,1520,720,276.17466064536796,4.800000000000001
6490,6.1,Andriod,Dual,4g,False,Helio,Octa Core,2.3,2,2,5000.0,6.5,Water Drop Notch,13,5,realme,720,1600,269.92876553183146,4.6
54999,8.8,Andriod,Dual,5g,True,Other,Octa Core,2.84,8,8,4780.0,6.67,Punch Hole,108,20,xiaomi,1080,2340,386.38797472110105,22.72
9990,6.5,Andriod,Dual,4g,False,Other,Octa Core,1.8,4,4,5000.0,6.5,Water Drop Notch,13,13,vivo,720,1544,262.09605719137835,7.2
24999,7.9,Andriod,Dual,4g,False,Other,Octa Core,2.4,8,8,4300.0,6.55,Punch Hole,64,16,oneplus,1080,2400,401.8023609061614,19.2
59990,8.8,Andriod,Dual,4g,True,Other,Octa Core,2.84,12,12,3730.0,6.5,Water Drop Notch,48,16,other,1440,3168,535.3718831377287,34.08
9990,6.3,Andriod,Dual,4g,False,Other,Octa Core,1.8,2,2,4000.0,6.4,Punch Hole,13,8,samsung,720,1560,268.4591449364316,3.6
6999,8.0,Andriod,Dual,4g,False,Other,Octa Core,2.0,2,2,4000.0,6.1,Water Drop Notch,13,5,realme,1560,720,281.6620537037971,4.0
39990,7.8,Andriod,Dual,4g,True,Other,Octa Core,2.2,6,6,3400.0,6.4,Punch Hole,24,24,samsung,1080,2340,402.68871740464743,13.200000000000001
7999,7.0,Andriod,Dual,4g,False,Other,Octa Core,2.0,4,4,5000.0,6.71,Water Drop Notch,50,5,poco,720,1650,268.2935890672578,8.0
8990,6.7,Andriod,Dual,5g,True,Helio,Octa Core,2.3,4,4,5180.0,6.1,Punch Hole,13,8,other,720,1560,281.6620537037971,9.2
13999,7.5,Andriod,Dual,4g,False,Helio,Octa Core,2.3,6,6,5000.0,6.75,Water Drop Notch,50,8,honor,720,1600,259.93140384546734,13.799999999999999
13990,7.2,Andriod,Dual,5g,False,Dimensity,Octa Core,2.2,6,6,5000.0,6.56,Water Drop Notch,13,8,oppo,720,1612,269.1291008656963,13.200000000000001
14999,8.4,Andriod,Dual,4g,True,Helio,Octa Core,2.05,8,8,6000.0,6.3,Water Drop Notch,108,32,other,1080,2340,409.08060180789585,16.4
6999,8.0,Andriod,Dual,4g,False,Helio,Quad Core,2.0,3,3,4000.0,6.5,Water Drop Notch,8,5,other,1600,720,269.92876553183146,6.0
6799,6.1,Andriod,Dual,4g,False,Other,Quad Core,1.3,4,4,5000.0,6.82,Punch Hole,20,13,other,720,1560,251.92647032157802,5.2
25899,7.2,Andriod,Dual,4g,True,Other,Octa Core,2.0,6,6,8000.0,5.86,Large Notch,16,8,other,720,1520,287.01428043179027,12.0
54999,8.9,Andriod,Dual,5g,True,Snapdragon,Octa Core,3.2,12,12,5000.0,6.43,Punch Hole,50,32,xiaomi,1440,3200,545.7346737035473,38.400000000000006
32990,8.6,Andriod,Dual,5g,True,Other,Octa Core,3.1,8,8,5000.0,6.7,Punch Hole,64,32,xiaomi,1080,2400,392.8067856619936,24.8
8720,6.4,Andriod,Dual,4g,False,Other,Octa Core,1.82,4,4,5000.0,6.5,Water Drop Notch,8,5,realme,720,1600,269.92876553183146,7.28
69990,8.9,Andriod,Dual,5g,True,Snapdragon,Octa Core,3.2,8,8,4700.0,6.73,Punch Hole,50,32,oppo,1080,2400,391.0557895892061,25.6
34990,8.3,Andriod,Dual,5g,False,Snapdragon,Octa Core,3.0,8,8,5000.0,6.67,Punch Hole,64,16,motorola,1080,2460,402.79364037010095,24.0
14990,7.5,Andriod,Dual,5g,False,Other,Octa Core,2.2,6,6,5000.0,6.5,Water Drop Notch,48,8,honor,720,1600,269.92876553183146,13.200000000000001
28990,8.5,Andriod,Dual,5g,True,Other,Octa Core,2.85,8,8,5080.0,6.6,Punch Hole,64,16,poco,1080,2460,407.0656941316021,22.8
19990,8.0,Andriod,Dual,5g,True,Snapdragon,Octa Core,2.2,6,6,5000.0,6.8,Punch Hole,108,32,motorola,1080,2400,387.03021528461136,13.200000000000001
